date,avg_sentiment,review_count
2009-06-11,0.625,8
2009-06-12,0.7142857142857143,7
2009-06-13,0.75,8
2009-06-14,0.8571428571428571,7
2009-06-15,0.7333333333333333,15
2009-06-16,0.75,12
2009-06-17,0.3333333333333333,3
2009-06-18,0.7,10
2009-06-19,0.6666666666666666,9
2009-06-20,0.7272727272727273,11
2009-06-21,0.8,5
2009-06-22,0.6153846153846154,13
2009-06-23,0.6666666666666666,12
2009-06-24,0.3333333333333333,3
2009-06-25,0.5,8
2009-06-26,0.42857142857142855,7
2009-06-27,0.5,2
2009-06-28,0.5,6
2009-06-29,0.5714285714285714,7
2009-06-30,0.5,10
2009-07-01,1.0,4
2009-07-02,0.8181818181818182,11
2009-07-03,0.8571428571428571,7
2009-07-04,0.7,10
2009-07-05,0.8,5
2009-07-06,0.7368421052631579,19
2009-07-07,0.6818181818181818,22
2009-07-08,0.8125,16
2009-07-09,0.7368421052631579,19
2009-07-10,0.5,8
2009-07-11,0.7,10
2009-07-12,0.6666666666666666,9
2009-07-13,0.45454545454545453,11
2009-07-14,0.625,24
2009-07-15,0.6111111111111112,18
2009-07-16,0.5714285714285714,14
2009-07-17,0.75,12
2009-07-18,1.0,5
2009-07-19,0.7777777777777778,9
2009-07-20,0.875,8
2009-07-21,0.6875,16
2009-07-22,0.9230769230769231,13
2009-07-23,0.6,5
2009-07-24,0.6666666666666666,6
2009-07-25,0.3333333333333333,6
2009-07-26,0.8,15
2009-07-27,0.625,8
2009-07-28,0.5294117647058824,17
2009-07-29,0.6666666666666666,12
2009-07-30,0.8125,16
2009-07-31,0.7692307692307693,13
2009-08-01,0.5,4
2009-08-02,0.8,5
2009-08-03,0.7692307692307693,13
2009-08-04,0.8888888888888888,9
2009-08-05,0.5882352941176471,17
2009-08-06,0.7142857142857143,14
2009-08-07,1.0,5
2009-08-08,0.5454545454545454,11
2009-08-09,0.75,4
2009-08-10,0.6875,16
2009-08-11,0.7777777777777778,9
2009-08-12,0.7647058823529411,17
2009-08-13,1.0,2
2009-08-14,0.75,12
2009-08-15,0.8,5
2009-08-16,0.5714285714285714,7
2009-08-17,0.8888888888888888,9
2009-08-18,0.7857142857142857,14
2009-08-19,0.6666666666666666,12
2009-08-20,0.6666666666666666,6
2009-08-21,0.6666666666666666,6
2009-08-22,0.9090909090909091,11
2009-08-23,0.75,8
2009-08-24,0.75,20
2009-08-25,0.5,12
2009-08-26,0.7142857142857143,7
2009-08-27,0.6666666666666666,9
2009-08-28,0.7142857142857143,7
2009-08-29,0.9285714285714286,14
2009-08-30,0.8571428571428571,14
2009-08-31,0.7777777777777778,18
2009-09-01,0.6,10
2009-09-02,0.6666666666666666,9
2009-09-03,0.7272727272727273,11
2009-09-04,0.5,4
2009-09-05,0.8666666666666667,15
2009-09-06,0.75,4
2009-09-07,0.7391304347826086,23
2009-09-08,0.9375,16
2009-09-09,0.7142857142857143,21
2009-09-10,0.7368421052631579,19
2009-09-11,0.5,4
2009-09-12,0.7058823529411765,17
2009-09-13,0.7272727272727273,11
2009-09-14,0.8181818181818182,11
2009-09-15,0.8,5
2009-09-16,0.8,5
2009-09-17,0.8571428571428571,7
2009-09-18,0.3333333333333333,3
2009-09-19,0.84,25
2009-09-20,0.6666666666666666,12
2009-09-21,0.7727272727272727,22
2009-09-22,0.4166666666666667,12
2009-09-23,0.875,8
2009-09-24,1.0,5
2009-09-25,0.8,5
2009-09-26,0.7916666666666666,24
2009-09-27,1.0,7
2009-09-28,0.7,10
2009-09-29,0.8,15
2009-09-30,0.8823529411764706,17
2009-10-01,0.75,8
2009-10-02,0.5714285714285714,7
2009-10-03,0.875,8
2009-10-04,0.6363636363636364,11
2009-10-05,0.8,10
2009-10-06,1.0,12
2009-10-07,0.6,5
2009-10-08,0.6,5
2009-10-09,1.0,5
2009-10-10,0.8125,16
2009-10-11,1.0,3
2009-10-12,0.8947368421052632,19
2009-10-13,0.9,10
2009-10-14,0.7142857142857143,7
2009-10-15,0.8333333333333334,12
2009-10-16,1.0,3
2009-10-17,0.8260869565217391,23
2009-10-18,0.2,5
2009-10-19,0.7777777777777778,9
2009-10-20,0.8333333333333334,12
2009-10-21,0.6666666666666666,9
2009-10-22,0.6666666666666666,3
2009-10-23,1.0,7
2009-10-24,0.5,8
2009-10-25,0.42857142857142855,7
2009-10-26,0.8,10
2009-10-27,0.7777777777777778,9
2009-10-28,0.5,6
2009-10-29,1.0,4
2009-10-30,0.6666666666666666,3
2009-10-31,0.8333333333333334,6
2009-11-01,0.8,5
2009-11-02,0.6,5
2009-11-03,0.5,18
2009-11-04,0.75,4
2009-11-05,0.8181818181818182,11
2009-11-06,0.8571428571428571,14
2009-11-07,1.0,7
2009-11-08,0.75,4
2009-11-09,0.7142857142857143,7
2009-11-10,1.0,7
2009-11-11,0.8333333333333334,6
2009-11-12,1.0,4
2009-11-13,1.0,4
2009-11-14,1.0,5
2009-11-15,0.8333333333333334,6
2009-11-16,0.9230769230769231,26
2009-11-17,0.7333333333333333,15
2009-11-18,0.6,5
2009-11-19,1.0,4
2009-11-20,0.875,8
2009-11-21,0.0,2
2009-11-22,0.8181818181818182,11
2009-11-23,0.8333333333333334,6
2009-11-24,1.0,4
2009-11-25,0.8571428571428571,7
2009-11-26,1.0,2
2009-11-27,1.0,4
2009-11-28,0.625,8
2009-11-29,0.75,12
2009-11-30,0.7142857142857143,14
2009-12-01,0.5714285714285714,7
2009-12-02,0.5714285714285714,7
2009-12-03,0.9090909090909091,11
2009-12-04,1.0,9
2009-12-05,0.7,10
2009-12-06,0.6666666666666666,3
2009-12-07,0.8461538461538461,13
2009-12-08,0.5384615384615384,13
2009-12-09,0.8,5
2009-12-10,0.7777777777777778,9
2009-12-11,0.8125,16
2009-12-12,0.8,5
2009-12-13,0.75,4
2009-12-14,0.0,1
2009-12-15,0.75,4
2009-12-16,0.7142857142857143,7
2009-12-17,0.75,4
2009-12-18,0.6666666666666666,3
2009-12-19,1.0,5
2009-12-20,0.8333333333333334,6
2009-12-21,0.8333333333333334,6
2009-12-22,0.75,8
2009-12-23,0.7368421052631579,19
2009-12-24,0.7692307692307693,13
2009-12-25,0.6666666666666666,3
2009-12-26,0.0,1
2009-12-27,0.4,5
2009-12-28,0.75,12
2009-12-29,0.7692307692307693,13
2009-12-30,0.6666666666666666,9
2009-12-31,0.7692307692307693,13
2010-01-01,0.5,8
2010-01-02,0.4375,16
2010-01-03,1.0,8
2010-01-04,0.7894736842105263,19
2010-01-05,0.7058823529411765,17
2010-01-06,0.8,20
2010-01-07,0.7368421052631579,19
2010-01-08,0.8333333333333334,12
2010-01-09,0.42857142857142855,7
2010-01-10,0.5555555555555556,9
2010-01-11,0.6923076923076923,13
2010-01-12,0.8181818181818182,11
2010-01-13,0.6875,16
2010-01-14,0.5,4
2010-01-15,0.7142857142857143,7
2010-01-16,0.8,10
2010-01-17,0.7222222222222222,18
2010-01-18,0.7142857142857143,14
2010-01-19,0.782608695652174,23
2010-01-20,0.75,4
2010-01-21,0.6,10
2010-01-22,0.8571428571428571,7
2010-01-23,0.6666666666666666,9
2010-01-24,0.6153846153846154,13
2010-01-25,0.8333333333333334,6
2010-01-26,0.8888888888888888,18
2010-01-27,0.5,8
2010-01-28,0.7142857142857143,14
2010-01-29,0.5714285714285714,7
2010-01-30,0.8,5
2010-01-31,0.8888888888888888,9
2010-02-01,0.5714285714285714,14
2010-02-02,0.8,10
2010-02-03,0.6666666666666666,15
2010-02-04,0.6666666666666666,9
2010-02-05,1.0,6
2010-02-06,0.7142857142857143,14
2010-02-07,0.5555555555555556,9
2010-02-08,1.0,12
2010-02-09,0.9285714285714286,14
2010-02-10,0.8461538461538461,13
2010-02-11,1.0,3
2010-02-12,1.0,5
2010-02-13,0.7333333333333333,15
2010-02-14,0.6,10
2010-02-15,0.9090909090909091,11
2010-02-16,0.7619047619047619,21
2010-02-17,0.7647058823529411,17
2010-02-18,0.6875,16
2010-02-19,1.0,7
2010-02-20,0.7333333333333333,15
2010-02-21,0.5833333333333334,12
2010-02-22,0.6666666666666666,18
2010-02-23,1.0,12
2010-02-24,0.8666666666666667,15
2010-02-25,0.9375,16
2010-02-26,0.6363636363636364,11
2010-02-27,0.6666666666666666,3
2010-02-28,0.7777777777777778,18
2010-03-01,0.6666666666666666,12
2010-03-02,0.8,5
2010-03-03,0.8181818181818182,11
2010-03-04,0.6,15
2010-03-05,0.7777777777777778,9
2010-03-06,0.5714285714285714,7
2010-03-07,1.0,6
2010-03-08,0.7333333333333333,15
2010-03-09,0.75,8
2010-03-10,0.6666666666666666,6
2010-03-11,1.0,5
2010-03-12,0.7777777777777778,9
2010-03-13,0.7222222222222222,18
2010-03-14,0.75,4
2010-03-15,0.7222222222222222,18
2010-03-16,0.8,5
2010-03-17,0.5714285714285714,7
2010-03-18,0.5714285714285714,7
2010-03-19,0.8888888888888888,9
2010-03-20,0.8461538461538461,13
2010-03-21,0.75,12
2010-03-22,0.8181818181818182,11
2010-03-23,0.875,16
2010-03-24,0.8,15
2010-03-25,0.5833333333333334,12
2010-03-26,0.5714285714285714,7
2010-03-27,0.8571428571428571,7
2010-03-28,0.9166666666666666,12
2010-03-29,0.5,16
2010-03-30,0.6111111111111112,18
2010-03-31,0.7857142857142857,14
2010-04-01,0.7142857142857143,7
2010-04-02,0.9285714285714286,14
2010-04-03,0.7647058823529411,17
2010-04-04,0.75,16
2010-04-05,1.0,16
2010-04-06,0.8181818181818182,11
2010-04-07,0.7777777777777778,9
2010-04-08,0.7222222222222222,18
2010-04-09,0.7272727272727273,11
2010-04-10,0.8571428571428571,14
2010-04-11,0.7692307692307693,13
2010-04-12,0.8333333333333334,12
2010-04-13,0.9047619047619048,21
2010-04-14,0.8,20
2010-04-15,0.8666666666666667,15
2010-04-16,0.6,5
2010-04-17,0.7857142857142857,14
2010-04-18,0.5454545454545454,11
2010-04-19,0.75,20
2010-04-20,0.5454545454545454,11
2010-04-21,0.75,20
2010-04-22,0.75,20
2010-04-23,0.8571428571428571,7
2010-04-24,0.6666666666666666,3
2010-04-25,0.7777777777777778,9
2010-04-26,0.8181818181818182,33
2010-04-27,0.9411764705882353,17
2010-04-28,0.7,10
2010-04-29,0.7857142857142857,14
2010-04-30,0.5333333333333333,15
2010-05-01,0.9166666666666666,12
2010-05-02,0.5714285714285714,7
2010-05-03,0.5,20
2010-05-04,0.6,15
2010-05-05,0.8,15
2010-05-06,0.75,8
2010-05-07,0.5,6
2010-05-08,0.7647058823529411,17
2010-05-09,0.875,8
2010-05-10,0.7,20
2010-05-11,0.6363636363636364,22
2010-05-12,0.6,10
2010-05-13,0.8888888888888888,9
2010-05-14,0.5,8
2010-05-15,0.625,8
2010-05-16,0.6923076923076923,13
2010-05-17,0.625,32
2010-05-18,0.7777777777777778,18
2010-05-19,0.8125,16
2010-05-20,0.9285714285714286,14
2010-05-21,0.75,8
2010-05-22,0.9523809523809523,21
2010-05-23,0.8275862068965517,29
2010-05-24,0.6923076923076923,13
2010-05-25,1.0,18
2010-05-26,0.375,8
2010-05-27,1.0,3
2010-05-28,0.7857142857142857,14
2010-05-29,1.0,4
2010-05-30,0.7,10
2010-05-31,0.7142857142857143,14
2010-06-01,0.8421052631578947,38
2010-06-02,0.68,25
2010-06-03,0.8571428571428571,21
2010-06-04,0.7222222222222222,18
2010-06-05,0.8181818181818182,11
2010-06-06,0.6923076923076923,13
2010-06-07,0.96,25
2010-06-08,0.8333333333333334,18
2010-06-09,1.0,7
2010-06-10,0.9285714285714286,14
2010-06-11,0.5882352941176471,17
2010-06-12,0.8461538461538461,13
2010-06-13,0.5555555555555556,9
2010-06-14,0.6875,16
2010-06-15,0.6363636363636364,22
2010-06-16,0.625,8
2010-06-17,1.0,8
2010-06-18,0.8,10
2010-06-19,0.5625,16
2010-06-20,0.8181818181818182,22
2010-06-21,0.8181818181818182,22
2010-06-22,0.9230769230769231,13
2010-06-23,0.8181818181818182,22
2010-06-24,0.8333333333333334,6
2010-06-25,0.5714285714285714,7
2010-06-26,0.6,15
2010-06-27,0.7,10
2010-06-28,0.75,36
2010-06-29,0.8,20
2010-06-30,0.64,25
2010-07-01,0.6428571428571429,14
2010-07-02,0.8571428571428571,7
2010-07-03,0.6666666666666666,9
2010-07-04,0.7142857142857143,14
2010-07-05,0.6363636363636364,22
2010-07-06,0.6111111111111112,18
2010-07-07,0.6666666666666666,24
2010-07-08,0.9333333333333333,15
2010-07-09,0.45454545454545453,22
2010-07-10,0.8333333333333334,18
2010-07-11,0.5882352941176471,17
2010-07-12,0.9090909090909091,11
2010-07-13,0.8125,16
2010-07-14,0.7777777777777778,9
2010-07-15,0.7037037037037037,27
2010-07-16,0.8,10
2010-07-17,0.6,15
2010-07-18,0.7857142857142857,14
2010-07-19,0.8888888888888888,9
2010-07-20,0.9285714285714286,14
2010-07-21,0.6153846153846154,13
2010-07-22,0.875,16
2010-07-23,0.7333333333333333,15
2010-07-24,0.7142857142857143,14
2010-07-25,0.7692307692307693,13
2010-07-26,0.8235294117647058,17
2010-07-27,0.7222222222222222,18
2010-07-28,0.7142857142857143,21
2010-07-29,0.75,8
2010-07-30,0.8235294117647058,17
2010-07-31,1.0,8
2010-08-01,0.6129032258064516,31
2010-08-02,1.0,10
2010-08-03,0.8181818181818182,22
2010-08-04,0.7666666666666667,30
2010-08-05,0.8260869565217391,23
2010-08-06,0.4444444444444444,9
2010-08-07,0.8,20
2010-08-08,0.7,10
2010-08-09,0.7931034482758621,29
2010-08-10,0.6428571428571429,28
2010-08-11,0.7058823529411765,17
2010-08-12,0.5263157894736842,19
2010-08-13,0.7,10
2010-08-14,0.9285714285714286,28
2010-08-15,0.72,25
2010-08-16,0.6153846153846154,13
2010-08-17,0.8571428571428571,42
2010-08-18,0.47619047619047616,21
2010-08-19,0.6666666666666666,18
2010-08-20,0.7894736842105263,19
2010-08-21,0.5,4
2010-08-22,0.625,16
2010-08-23,0.75,24
2010-08-24,0.6470588235294118,17
2010-08-25,0.6363636363636364,22
2010-08-26,0.8695652173913043,23
2010-08-27,0.8333333333333334,24
2010-08-28,0.9090909090909091,11
2010-08-29,0.6521739130434783,23
2010-08-30,0.8181818181818182,22
2010-08-31,0.8333333333333334,12
2010-09-01,0.7647058823529411,17
2010-09-02,0.5454545454545454,11
2010-09-03,0.75,8
2010-09-04,0.8095238095238095,21
2010-09-05,0.8181818181818182,11
2010-09-06,0.6551724137931034,29
2010-09-07,0.6052631578947368,38
2010-09-08,0.8823529411764706,17
2010-09-09,0.6666666666666666,15
2010-09-10,0.5714285714285714,14
2010-09-11,0.8461538461538461,13
2010-09-12,0.8636363636363636,22
2010-09-13,0.7857142857142857,14
2010-09-14,0.5555555555555556,18
2010-09-15,0.8666666666666667,15
2010-09-16,0.6666666666666666,6
2010-09-17,0.75,16
2010-09-18,0.6666666666666666,9
2010-09-19,0.7894736842105263,19
2010-09-20,0.7878787878787878,33
2010-09-21,0.7142857142857143,21
2010-09-22,0.7,30
2010-09-23,0.5833333333333334,12
2010-09-24,0.6428571428571429,14
2010-09-25,0.5454545454545454,11
2010-09-26,0.7222222222222222,18
2010-09-27,0.8461538461538461,26
2010-09-28,0.8636363636363636,22
2010-09-29,0.6666666666666666,6
2010-09-30,0.75,12
2010-10-01,0.8823529411764706,17
2010-10-02,0.45454545454545453,11
2010-10-03,0.7692307692307693,26
2010-10-04,0.7857142857142857,14
2010-10-05,0.8125,16
2010-10-06,0.5833333333333334,12
2010-10-07,0.7222222222222222,36
2010-10-08,0.8,15
2010-10-09,0.7272727272727273,11
2010-10-10,0.7368421052631579,19
2010-10-11,0.7,10
2010-10-12,0.8125,16
2010-10-13,1.0,7
2010-10-14,0.7272727272727273,22
2010-10-15,0.8421052631578947,19
2010-10-16,0.7368421052631579,19
2010-10-17,0.5,10
2010-10-18,0.75,24
2010-10-19,0.8571428571428571,21
2010-10-20,0.8333333333333334,18
2010-10-21,0.75,8
2010-10-22,0.5714285714285714,14
2010-10-23,1.0,10
2010-10-24,0.9090909090909091,11
2010-10-25,0.7,20
2010-10-26,0.9,20
2010-10-27,0.6666666666666666,15
2010-10-28,0.7222222222222222,18
2010-10-29,0.8,10
2010-10-30,0.6666666666666666,6
2010-10-31,0.5833333333333334,12
2010-11-01,0.8333333333333334,18
2010-11-02,0.7777777777777778,9
2010-11-03,0.5555555555555556,9
2010-11-04,0.6363636363636364,11
2010-11-05,0.8181818181818182,11
2010-11-06,0.7142857142857143,7
2010-11-07,0.6363636363636364,11
2010-11-08,0.72,25
2010-11-09,0.8888888888888888,18
2010-11-10,0.6521739130434783,23
2010-11-11,0.6666666666666666,12
2010-11-12,0.7272727272727273,11
2010-11-13,0.8421052631578947,19
2010-11-14,0.7222222222222222,18
2010-11-15,0.7142857142857143,14
2010-11-16,0.7857142857142857,14
2010-11-17,0.875,16
2010-11-18,0.6666666666666666,9
2010-11-19,0.7777777777777778,18
2010-11-20,0.8181818181818182,11
2010-11-21,0.7142857142857143,21
2010-11-22,0.7692307692307693,13
2010-11-23,0.9166666666666666,12
2010-11-24,0.4444444444444444,9
2010-11-25,0.6,5
2010-11-26,0.7,10
2010-11-27,0.6666666666666666,18
2010-11-28,0.6666666666666666,9
2010-11-29,0.7894736842105263,19
2010-11-30,0.6363636363636364,22
2010-12-01,0.8421052631578947,19
2010-12-02,0.7857142857142857,14
2010-12-03,0.8333333333333334,6
2010-12-04,0.6470588235294118,17
2010-12-05,1.0,12
2010-12-06,0.7272727272727273,22
2010-12-07,1.0,9
2010-12-08,0.875,8
2010-12-09,0.7647058823529411,17
2010-12-10,0.8,15
2010-12-11,0.625,16
2010-12-12,0.6875,16
2010-12-13,0.6923076923076923,13
2010-12-14,0.7222222222222222,18
2010-12-15,0.8,10
2010-12-16,0.6,10
2010-12-17,0.75,4
2010-12-18,1.0,4
2010-12-19,0.5,6
2010-12-20,0.6428571428571429,14
2010-12-21,0.7142857142857143,7
2010-12-22,0.7142857142857143,7
2010-12-23,1.0,13
2010-12-24,0.7647058823529411,17
2010-12-25,0.8333333333333334,12
2010-12-26,0.5,8
2010-12-27,0.6,10
2010-12-28,0.5263157894736842,19
2010-12-29,0.7619047619047619,21
2010-12-30,0.7083333333333334,24
2010-12-31,0.875,16
2011-01-01,0.6,10
2011-01-02,0.8484848484848485,33
2011-01-03,0.75,20
2011-01-04,0.8484848484848485,33
2011-01-05,0.85,20
2011-01-06,0.8125,16
2011-01-07,0.85,20
2011-01-08,0.8823529411764706,17
2011-01-09,0.8235294117647058,17
2011-01-10,0.6470588235294118,17
2011-01-11,0.7,20
2011-01-12,0.8064516129032258,31
2011-01-13,0.7272727272727273,11
2011-01-14,0.5555555555555556,9
2011-01-15,0.45454545454545453,11
2011-01-16,0.7692307692307693,13
2011-01-17,0.5652173913043478,23
2011-01-18,0.7297297297297297,37
2011-01-19,0.6842105263157895,19
2011-01-20,0.7777777777777778,9
2011-01-21,0.875,8
2011-01-22,0.7058823529411765,17
2011-01-23,0.7368421052631579,19
2011-01-24,0.8888888888888888,18
2011-01-25,0.88,25
2011-01-26,0.6153846153846154,26
2011-01-27,0.7142857142857143,28
2011-01-28,0.8,20
2011-01-29,0.6666666666666666,12
2011-01-30,0.7272727272727273,11
2011-01-31,0.5714285714285714,21
2011-02-01,0.6666666666666666,18
2011-02-02,0.6666666666666666,9
2011-02-03,0.85,20
2011-02-04,0.7692307692307693,13
2011-02-05,0.6470588235294118,17
2011-02-06,0.7368421052631579,19
2011-02-07,0.7931034482758621,29
2011-02-08,0.8,10
2011-02-09,0.7857142857142857,28
2011-02-10,0.9090909090909091,11
2011-02-11,0.8461538461538461,13
2011-02-12,0.9090909090909091,11
2011-02-13,1.0,25
2011-02-14,0.5263157894736842,19
2011-02-15,0.7272727272727273,33
2011-02-16,0.8181818181818182,22
2011-02-17,0.7916666666666666,24
2011-02-18,0.7142857142857143,35
2011-02-19,0.6363636363636364,22
2011-02-20,0.6842105263157895,19
2011-02-21,0.7272727272727273,44
2011-02-22,0.8064516129032258,31
2011-02-23,0.76,25
2011-02-24,0.7727272727272727,22
2011-02-25,0.7391304347826086,23
2011-02-26,0.5,18
2011-02-27,0.6551724137931034,29
2011-02-28,0.8333333333333334,42
2011-03-01,0.7647058823529411,34
2011-03-02,0.7222222222222222,18
2011-03-03,0.8421052631578947,19
2011-03-04,0.875,16
2011-03-05,0.5,14
2011-03-06,0.9444444444444444,18
2011-03-07,0.8620689655172413,29
2011-03-08,0.875,16
2011-03-09,0.7692307692307693,13
2011-03-10,0.8,10
2011-03-11,0.7142857142857143,21
2011-03-12,0.75,20
2011-03-13,0.75,28
2011-03-14,0.45454545454545453,11
2011-03-15,0.9444444444444444,18
2011-03-16,0.7142857142857143,21
2011-03-17,0.7647058823529411,17
2011-03-18,0.8125,16
2011-03-19,0.65,20
2011-03-20,0.6521739130434783,23
2011-03-21,0.7647058823529411,34
2011-03-22,0.7222222222222222,36
2011-03-23,0.7058823529411765,17
2011-03-24,0.6,15
2011-03-25,0.8695652173913043,23
2011-03-26,0.7380952380952381,42
2011-03-27,0.8,20
2011-03-28,0.75,16
2011-03-29,0.8125,16
2011-03-30,0.875,24
2011-03-31,0.9333333333333333,15
2011-04-01,0.75,16
2011-04-02,0.7142857142857143,21
2011-04-03,0.65,20
2011-04-04,0.7391304347826086,23
2011-04-05,0.6666666666666666,9
2011-04-06,0.8461538461538461,26
2011-04-07,0.6111111111111112,18
2011-04-08,0.7222222222222222,18
2011-04-09,0.5,4
2011-04-10,0.8666666666666667,15
2011-04-11,0.631578947368421,19
2011-04-12,0.8620689655172413,29
2011-04-13,0.7142857142857143,35
2011-04-14,0.7666666666666667,30
2011-04-15,0.8947368421052632,19
2011-04-16,0.8571428571428571,14
2011-04-17,0.8181818181818182,22
2011-04-18,0.64,25
2011-04-19,0.72,25
2011-04-20,0.85,20
2011-04-21,0.7083333333333334,24
2011-04-22,0.7741935483870968,31
2011-04-23,0.8,20
2011-04-24,0.8461538461538461,26
2011-04-25,0.68,25
2011-04-26,0.9142857142857143,35
2011-04-27,0.7916666666666666,24
2011-04-28,0.8260869565217391,23
2011-04-29,0.55,20
2011-04-30,0.5833333333333334,12
2011-05-01,0.5,14
2011-05-02,0.7058823529411765,17
2011-05-03,0.8823529411764706,34
2011-05-04,0.8,20
2011-05-05,0.5384615384615384,13
2011-05-06,0.5714285714285714,14
2011-05-07,0.7647058823529411,17
2011-05-08,0.6153846153846154,13
2011-05-09,0.6571428571428571,35
2011-05-10,0.71875,32
2011-05-11,0.875,24
2011-05-12,0.7368421052631579,19
2011-05-13,0.8108108108108109,37
2011-05-14,0.6,15
2011-05-15,0.85,20
2011-05-16,0.6538461538461539,26
2011-05-17,0.8235294117647058,17
2011-05-18,0.8095238095238095,21
2011-05-19,0.7894736842105263,19
2011-05-20,0.9090909090909091,11
2011-05-21,0.7894736842105263,19
2011-05-22,0.7,30
2011-05-23,0.675,40
2011-05-24,0.7894736842105263,19
2011-05-25,0.6470588235294118,17
2011-05-26,0.45454545454545453,11
2011-05-27,0.75,16
2011-05-28,1.0,14
2011-05-29,0.7142857142857143,21
2011-05-30,0.6666666666666666,39
2011-05-31,0.75,36
2011-06-01,0.7727272727272727,22
2011-06-02,0.7692307692307693,13
2011-06-03,0.8235294117647058,17
2011-06-04,0.8095238095238095,21
2011-06-05,0.7419354838709677,31
2011-06-06,0.8,25
2011-06-07,0.7692307692307693,26
2011-06-08,0.8333333333333334,30
2011-06-09,0.72,25
2011-06-10,0.6666666666666666,9
2011-06-11,0.68,25
2011-06-12,0.9285714285714286,14
2011-06-13,0.5384615384615384,26
2011-06-14,0.6923076923076923,26
2011-06-15,0.6538461538461539,26
2011-06-16,0.75,24
2011-06-17,0.7272727272727273,22
2011-06-18,0.8823529411764706,17
2011-06-19,0.8571428571428571,21
2011-06-20,0.7586206896551724,29
2011-06-21,0.6785714285714286,28
2011-06-22,0.8695652173913043,23
2011-06-23,0.6666666666666666,24
2011-06-24,0.75,20
2011-06-25,0.6470588235294118,17
2011-06-26,0.7941176470588235,34
2011-06-27,0.75,32
2011-06-28,0.6666666666666666,18
2011-06-29,0.7037037037037037,27
2011-06-30,0.6666666666666666,12
2011-07-01,0.75,20
2011-07-02,0.7894736842105263,19
2011-07-03,0.72,25
2011-07-04,0.5652173913043478,23
2011-07-05,0.6666666666666666,24
2011-07-06,0.7222222222222222,36
2011-07-07,0.7272727272727273,33
2011-07-08,0.7142857142857143,28
2011-07-09,0.5,18
2011-07-10,0.75,12
2011-07-11,0.7894736842105263,38
2011-07-12,0.65625,32
2011-07-13,0.6511627906976745,43
2011-07-14,0.7692307692307693,13
2011-07-15,0.7142857142857143,28
2011-07-16,0.8333333333333334,18
2011-07-17,0.75,16
2011-07-18,0.717391304347826,46
2011-07-19,0.7142857142857143,35
2011-07-20,0.7586206896551724,29
2011-07-21,0.7916666666666666,24
2011-07-22,0.8,20
2011-07-23,0.7692307692307693,26
2011-07-24,0.5454545454545454,11
2011-07-25,0.7619047619047619,42
2011-07-26,0.8108108108108109,37
2011-07-27,0.6923076923076923,26
2011-07-28,0.6296296296296297,27
2011-07-29,0.6896551724137931,29
2011-07-30,0.9230769230769231,13
2011-07-31,0.8387096774193549,31
2011-08-01,0.8709677419354839,31
2011-08-02,0.8125,32
2011-08-03,0.64,25
2011-08-04,0.5333333333333333,15
2011-08-05,0.5652173913043478,23
2011-08-06,0.6111111111111112,18
2011-08-07,0.8333333333333334,24
2011-08-08,0.7777777777777778,27
2011-08-09,0.6,30
2011-08-10,0.7391304347826086,23
2011-08-11,0.7878787878787878,33
2011-08-12,0.7272727272727273,33
2011-08-13,0.75,32
2011-08-14,0.7575757575757576,33
2011-08-15,0.775,40
2011-08-16,0.7058823529411765,34
2011-08-17,0.5833333333333334,24
2011-08-18,0.782608695652174,23
2011-08-19,0.6666666666666666,21
2011-08-20,0.6470588235294118,17
2011-08-21,0.6086956521739131,23
2011-08-22,0.84,25
2011-08-23,0.5714285714285714,14
2011-08-24,0.6086956521739131,23
2011-08-25,0.7142857142857143,21
2011-08-26,0.7727272727272727,22
2011-08-27,0.7647058823529411,17
2011-08-28,0.8,20
2011-08-29,0.5909090909090909,22
2011-08-30,0.8235294117647058,34
2011-08-31,0.7619047619047619,21
2011-09-01,0.7647058823529411,17
2011-09-02,0.8181818181818182,11
2011-09-03,0.8,25
2011-09-04,0.6666666666666666,42
2011-09-05,0.6129032258064516,31
2011-09-06,0.4482758620689655,29
2011-09-07,0.6190476190476191,21
2011-09-08,0.7307692307692307,26
2011-09-09,0.6842105263157895,19
2011-09-10,0.8636363636363636,22
2011-09-11,0.8333333333333334,18
2011-09-12,0.7368421052631579,19
2011-09-13,0.76,25
2011-09-14,0.75,24
2011-09-15,0.8181818181818182,33
2011-09-16,0.5925925925925926,27
2011-09-17,0.7857142857142857,14
2011-09-18,0.7777777777777778,18
2011-09-19,0.7857142857142857,28
2011-09-20,0.6785714285714286,28
2011-09-21,0.7391304347826086,23
2011-09-22,0.7391304347826086,23
2011-09-23,0.9285714285714286,14
2011-09-24,0.7037037037037037,27
2011-09-25,0.8620689655172413,29
2011-09-26,0.696969696969697,33
2011-09-27,0.625,16
2011-09-28,0.8888888888888888,18
2011-09-29,0.76,25
2011-09-30,0.68,25
2011-10-01,0.625,8
2011-10-02,0.6956521739130435,23
2011-10-03,0.7931034482758621,29
2011-10-04,0.6875,16
2011-10-05,0.7142857142857143,14
2011-10-06,0.5555555555555556,9
2011-10-07,0.6666666666666666,12
2011-10-08,0.7777777777777778,27
2011-10-09,0.7727272727272727,22
2011-10-10,0.5416666666666666,24
2011-10-11,0.75,28
2011-10-12,0.7083333333333334,24
2011-10-13,0.7,30
2011-10-14,0.8518518518518519,27
2011-10-15,0.75,16
2011-10-16,0.8666666666666667,15
