business_id,review_count,avg_rating,avg_sentiment
45Ut-AN8h3c88-pYTrGBnA,161,3.7950310559006213,0.6086956521739131
49Sy1N3MTnK6Eslh1tgZQQ,12,3.6666666666666665,0.75
4D7QDfPOsSPfKxBi3gs_qQ,640,4.0390625,0.75625
4F3wxihvRNXK9cuxlOOJBg,159,3.6792452830188678,0.6918238993710691
4FdsX3MbkcdBRAr1aymF6A,77,4.441558441558442,0.8571428571428571
4IqrY1mXK65HgrrgkpE-cw,86,4.72093023255814,0.9186046511627907
4KAuy-zNBxD9QvnkldwEww,47,3.9148936170212765,0.7872340425531915
4NozMd-0ufrS7sUZ95948w,271,4.387453874538745,0.9077490774907749
4VW4_ghjdYw0Wl40Voa9cw,246,3.4065040650406506,0.5975609756097561
4a_3ninzpidm2MwMcdRJ-g,85,2.788235294117647,0.4235294117647059
4ejnTeRzv8z102DBIWjQLg,122,3.778688524590164,0.6475409836065574
4h4Uskb7B8OTI7oDR7wImQ,110,3.881818181818182,0.7272727272727273
4haTJpBzX-7ilN77LWAIDw,10,3.5,0.6
4kfbEcAMepvkjt3H7INYBg,351,4.584045584045584,0.9116809116809117
4lWMnL-wLekry77FwaruSQ,10,2.2,0.4
4sOLSCiwSdHhzcXC9Sd0xQ,23,4.130434782608695,0.9130434782608695
4uspKB1d3pGdgjOClA-UkQ,236,4.1059322033898304,0.8135593220338984
4xBkP-W_WaOzBiP8yD7yvg,54,3.8518518518518516,0.7962962962962963
4yBeWUqxuru02oZccjDN7Q,12,4.333333333333333,0.8333333333333334
4z2Frpficc3NqHkGfpMXJQ,116,3.189655172413793,0.5086206896551724
52ov7d0148JvYG78_c-Bsw,236,4.211864406779661,0.7923728813559322
5B-m3Nir02zheQnEGopV0w,147,3.761904761904762,0.7414965986394558
5GUA13zYgw4_8F6qUMU_LA,63,4.317460317460317,0.8412698412698413
5RsVAkDnMrcSbErS6P1eew,266,4.353383458646617,0.9060150375939849
5YKOs_VGFHgUv7DSMLaQeA,5,2.8,0.6
5Z3uvoIoOFUzTmrBmIJv2g,38,3.0526315789473686,0.5263157894736842
5ZXMarIwfGjOxo9KD5oFQQ,5,4.0,0.8
5dGu7C1UEPLs_FIj_Qin0g,5,3.6,0.8
5kZFpY6mXiNZzZcotXbfVA,54,4.0,0.7777777777777778
5lGOPqwxBNR9hfA9mFr2vA,140,4.292857142857143,0.8285714285714286
5p_14QRkLFd6QyhpPzfW3A,26,2.8076923076923075,0.46153846153846156
5pyYBpuNOAqgN9nSpk8vaQ,69,2.782608695652174,0.4927536231884058
5t5fKwgnfaT-ScmfTcxwHg,66,4.378787878787879,0.8787878787878788
5tVPbd0gJZHyEEWpXW7vCg,37,3.4864864864864864,0.6216216216216216
5tkZfqkwx6axbN9P5UlC8w,34,2.5588235294117645,0.4117647058823529
5uNCvNy9L6peKeKP1RRPyg,386,3.2875647668393784,0.5466321243523317
5vIfUavd23X3lBzjnnc4QA,21,3.0952380952380953,0.6190476190476191
5vObJIHLO-QOMrw_MvC4rA,849,4.168433451118964,0.8209658421672555
64Rl3pT4Md4-8ckeaNVZCQ,284,3.3028169014084505,0.5492957746478874
69_5ZefofuhXv2ymn-xc9A,158,4.1645569620253164,0.8481012658227848
6E9KjyDAdL_vDQCWwhj_KA,269,3.6951672862453533,0.7100371747211895
6EPPtwJR1kdIfHiCjzCzuw,481,3.318087318087318,0.577962577962578
6EizP0XyqITuGZ8GZMI9Lw,1104,4.491847826086956,0.8804347826086957
6HKIfenWg3zt2CYx4D5r_Q,6,3.3333333333333335,0.6666666666666666
6HTGlttrzCMsuGBHO1ZGiw,422,4.395734597156398,0.8341232227488151
6KtMnjvgO1F79P7tCnEKOA,33,3.8181818181818183,0.7878787878787878
6MXO883UaicdJuobFkKJUw,92,3.4565217391304346,0.5978260869565217
6RBZfirnzE4NahJTn1UPNA,1802,4.005549389567148,0.7119866814650389
6RBrYMiAf8jFJI4fDoQpcw,6,3.0,0.6666666666666666
6TciI6uBdrd8z1av1YleLg,212,3.650943396226415,0.6886792452830188
6VVbLYay8czrjKJ4xRoTxQ,114,4.2631578947368425,0.868421052631579
6aUb_f9C7a2oOxaIfRGSdA,119,4.184873949579832,0.7478991596638656
6acxMT_WGbA-cUN5RXpIfw,18,4.777777777777778,0.9444444444444444
6afesz8yZhjOgijkWl4jig,78,3.4358974358974357,0.5641025641025641
6kPHr6gZaU9732ptn9gJrA,132,4.128787878787879,0.7878787878787878
6smGb7xv5fDbBsLgW1WC2w,189,3.7195767195767195,0.708994708994709
72yw_QJwkKEjpa7CumQCeQ,25,2.68,0.36
748Tn5Hsf4LMCCA_WxVBfA,29,2.6206896551724137,0.3793103448275862
7Bu1EQENC0M77VcU-jxATA,27,3.185185185185185,0.48148148148148145
7IdIGemGZodDAA_9mJCigA,263,4.079847908745247,0.7566539923954373
7grEnJV48N6BxbEP3uxISA,21,4.190476190476191,0.8095238095238095
7kLn2XsFwyJ-yFn4qx40TQ,35,4.714285714285714,0.9142857142857143
7o-p4IlitJ-SbSCZ84vHqQ,10,4.5,0.9
7oPREWTlY8RIMfwT1R0YYw,70,3.857142857142857,0.7428571428571429
7tO1ZfWN6OEo1pWtdgxfqA,11,4.0,0.6363636363636364
7wSnkgOORRCqVDa_n8Upxg,515,4.223300970873787,0.8349514563106796
7wcHZ80HLJVwUijAH_efJQ,213,3.408450704225352,0.6244131455399061
7yR4oQcapZBKCkRLB3Isig,183,2.5737704918032787,0.3825136612021858
8BUr8GviR2o_b-brO21wwQ,12,2.25,0.25
8FgcWn7bdMC-TMrE4Q3xMg,48,3.2916666666666665,0.5625
8JzURExziDYuCrd7Ve9nDQ,44,4.409090909090909,0.8863636363636364
8Lbz0hfE4MWzd7yDu9atBA,157,4.872611464968153,0.9745222929936306
8MQNb0Cnkfq-G1OIViukjQ,221,3.9683257918552037,0.7058823529411765
8MoqZqlNN9AXzG91_Hpc_Q,291,4.085910652920962,0.8178694158075601
8RlO6NuhWzXktp-1croq5A,244,3.7540983606557377,0.6967213114754098
8Vo6LN9gqULhXzoxj5k6kQ,1012,4.380434782608695,0.825098814229249
8WltHaNG6wD1d4h3LE_zaA,129,3.9689922480620154,0.8527131782945736
8_r9EZL6vX5fPBoVh3gUrA,329,4.009118541033435,0.7537993920972644
8qGe4GQYyZstFhYa0rvpIg,59,1.9152542372881356,0.13559322033898305
8r_n8JdKQ0gePm2neSkL7A,232,3.0129310344827585,0.4870689655172414
92Z2WFvC86Qy3TOI-oBGVg,27,4.0,0.7407407407407407
95NWdx75Gwy4r_IGGuCnmQ,25,4.0,0.76
9CBW1G-JR9ioTgwFTK6kbQ,12,3.8333333333333335,0.8333333333333334
9D1Vuxuh-hvwkYBrqje1nA,64,3.46875,0.671875
9Ekfby4OgzWs96RO8M4tnQ,5,4.4,0.8
9JR9Ht6IX1r2jPPG689JyA,19,2.473684210526316,0.3684210526315789
9JaoQxrPpDfQ_vbZFgSXIw,16,4.4375,0.9375
9L-MR0arflwFMF9szEBOOg,7,4.428571428571429,0.7142857142857143
9MsMKG0v3NstaPqKGYFVOw,39,4.6923076923076925,0.8974358974358975
9RDKqyqXJcupSnA2vCIs_A,89,3.865168539325843,0.7415730337078652
9Ujw_PoR_Vv67gf4vsAk-g,54,3.074074074074074,0.48148148148148145
9_uigKs9GCwg9dFKkq_Kfg,74,2.6621621621621623,0.35135135135135137
9dp3hVDlQ0VtjPW_7ISoXg,263,3.3954372623574143,0.6007604562737643
9fJziJ3o9-QXKuKolg7yEA,150,3.7066666666666666,0.6733333333333333
9h0i4lVC5eCVhRTanWsEAg,272,3.676470588235294,0.6764705882352942
9jEv_7tueRJdV5CZwVcwPg,133,4.142857142857143,0.7744360902255639
9kfN12wVGnKo54AaRjz0vQ,181,4.524861878453039,0.8342541436464088
9u79dIXLQzmt9rnOZEnBaQ,313,3.8849840255591053,0.7412140575079872
9uJuBPIQyrC0v9pVv3JKRQ,180,2.3555555555555556,0.28888888888888886
9ugpNKKhnYRa51qXoxUw_A,1246,4.432584269662922,0.8756019261637239
9xW7LsJpyhVZFRb6z9xorg,179,4.128491620111732,0.7877094972067039
A263bVzMdU_-TIMhewOrjQ,257,4.171206225680934,0.8093385214007782
A2slwG21Uulatt357w58PA,103,3.8155339805825244,0.7475728155339806
ALMuGwPnbAVc4SIbcmQmcA,10,3.3,0.6
AQw0B8j9QV1RkFLLFiwkuw,337,3.833827893175074,0.7151335311572701
AV3XPH1iv8PKSO6mrnYgLg,38,4.2631578947368425,0.8421052631578947
AXC__4yZrn-N3BT7-2bV_Q,104,4.1923076923076925,0.7884615384615384
Aes-0Q_guDeYewMapFs_vg,517,3.0696324951644103,0.5454545454545454
Af_vfa_cMTsDlTvfnIBM2w,66,3.5606060606060606,0.6363636363636364
AgVekFXqwt4Y1HxfQcpyiw,149,4.147651006711409,0.825503355704698
AgiBcv5rKdV9QIO5yF7w8g,5,3.6,0.8
Aj44kUBmEfJlUsGCvKJKtw,21,2.9047619047619047,0.47619047619047616
Ak4vFqHZUWU5KXONRnuieQ,167,4.203592814371257,0.8083832335329342
Ak_vHsHsYRP928VHVRL_tQ,82,2.4146341463414633,0.2804878048780488
AmAc0eD6lyVyb7QdOAO1Mg,140,3.5428571428571427,0.6428571428571429
AodOl1tvAKi6QHKCnyWwng,31,2.838709677419355,0.5483870967741935
AqOSpSqdocwtIjqTECW2ng,5,5.0,1.0
ArIXofDAcFztX8Ry0_81sw,10,2.7,0.7
AzZqXglv_puXwd4kCvM7ew,98,3.9285714285714284,0.7346938775510204
B1yPXzIIJrLWyTcE4jsYuQ,322,3.5962732919254656,0.6335403726708074
B2Mpi0gW4-oFFVKkDpIxvg,241,3.663900414937759,0.6556016597510373
B3dzK9OqrT_sN0FNQs_OgQ,52,4.019230769230769,0.7307692307692307
B3kpvT4oLJdQmU9lPnxdKA,269,3.412639405204461,0.5947955390334573
BBBT3Mogjo3hPPA0de--Dw,10,2.5,0.3
BErYojCJSO959vzaz9JclQ,586,4.348122866894198,0.8839590443686007
BEzvmorW8ILha6tcSxBBwA,69,4.434782608695652,0.7971014492753623
BHZZFNH4wu5VAq_JypqjiQ,68,3.6176470588235294,0.7352941176470589
BVzFvRrgMpL62oPIqGvLMg,360,4.227777777777778,0.8138888888888889
BZq27sUTa_hruRKXr1x54g,69,4.478260869565218,0.855072463768116
B_q2xoAgTyn6U4YNEc3kSw,356,3.401685393258427,0.598314606741573
BaWVwChTW_MqkKru_WZp3g,282,4.117021276595745,0.7943262411347518
Bm-NlFiZWMCwmmz9B_rlCA,256,4.13671875,0.8359375
BseHdXex5Od2Or_TyUIoWQ,13,3.8461538461538463,0.7692307692307693
Btm9ODncqCqYsnpawaHioA,170,4.011764705882353,0.7411764705882353
BwUWmUFKCuJ-nN9vFwMt2Q,371,3.8787061994609164,0.7115902964959568
ByKCIpZWHYUTuCJcoZ-ONQ,91,3.78021978021978,0.7472527472527473
C-aATB7SbuwMBPN5dgjghQ,132,3.1515151515151514,0.5303030303030303
C-zgOpqD2K0xDJU4ty7zKg,60,4.3,0.8666666666666667
C5x1e9G5lwcfZ54_6bMbNA,41,3.073170731707317,0.4878048780487805
C6AiAF35zwpAoK5jjm-nhA,38,3.5,0.7368421052631579
C9_UPkwXYx9B3fxNLkCHgA,8,2.875,0.5
CF1Gj1KGL13QcDkUwOvS3g,41,3.682926829268293,0.6585365853658537
CLlnfxaYPTVLKE4VR-U1Yg,74,4.202702702702703,0.8108108108108109
COSC9JC0Vjr89CaTZuPkUA,481,4.08939708939709,0.7713097713097713
CTmAWi-W8_Id00EjHF5Uwg,134,3.2686567164179103,0.5074626865671642
CUWituEeIX3xA0xU7X82Ow,367,4.11716621253406,0.784741144414169
CYwC5OjwCN6ib_AQDxi3Ow,230,3.9565217391304346,0.7260869565217392
Ce6B2-CYAjGvRZe3GKyxYA,130,2.9384615384615387,0.5076923076923077
Ch6O9z9_hHDACROLTr2JUQ,48,4.291666666666667,0.9375
CkENBnSJFfPA1hY0qrqfCg,750,3.652,0.684
CoZ2mpsMBP8HUG1ymKoZTg,982,4.231160896130346,0.8340122199592668
CrWrO6KT5KKg_EdhAgKsaw,56,3.625,0.6785714285714286
CuRjZOmfnXjefwEpyzmTTw,61,4.819672131147541,0.9508196721311475
CwL56LgcMz7Bvi4xODHVSw,145,3.4275862068965517,0.6206896551724138
CziOtnFSklimJnBgksDDwA,1097,3.3701002734731085,0.609845031905196
D-1BoOczhXGgwhBOR5v-nQ,112,3.3839285714285716,0.6071428571428571
D5n8XvQqC_vzOCi63wNChQ,26,4.769230769230769,0.9615384615384616
DBtNuEt5U_dXoalpU8rbcQ,207,3.763285024154589,0.6231884057971014
DEegOHB-VnPXsptrCf3qMA,5,4.0,0.8
DEmAmcR4xNilT5WY5ImEFA,281,4.07829181494662,0.7437722419928826
DJKYqYmhl9xuSlmkS4r0Eg,34,3.911764705882353,0.7647058823529411
DLTwr11KNMA1hEN7OrkY2A,463,3.7559395248380127,0.7105831533477321
DOfiulOub9hVPBCtiDl9Fw,656,4.092987804878049,0.7987804878048781
DQgX6IbCPg3SKdFAgWK1uw,331,3.2628398791540785,0.5347432024169184
DV0BJwh9qzPqcxufrA_7ag,33,2.8181818181818183,0.48484848484848486
D_WS8rM-DVygaCKbIErZ6Q,240,3.9208333333333334,0.75
DbYZpG1O8Qknfk_IqXtHxg,40,4.05,0.7
DcRfabRzYkddMEUFyPMBgw,16,3.0,0.5
DdD7j67fu8kM6DkvY4JCIA,27,4.407407407407407,0.8888888888888888
Dp9Jxlocw7cnos9fE7HKIQ,9,3.4444444444444446,0.5555555555555556
DqVpNtgFCP47n6frh-LREA,266,3.4022556390977443,0.6052631578947368
Dr2tI5lPLiXQrE0iZRim9A,39,4.358974358974359,0.8461538461538461
E1R-xslwl7XeTN5lQ7mWPg,280,4.3,0.8357142857142857
E1b_hNr22N2wGkq5Z9fmHw,21,3.7142857142857144,0.6666666666666666
E6HHiJMCpTkjOsSly3kzeA,129,4.511627906976744,0.8682170542635659
E7RtIisUoRMcADSebBgNAA,1169,3.688622754491018,0.6817792985457656
E8tiSAB6O4TPeVdKR0K5Ug,89,3.044943820224719,0.4943820224719101
EBuSqlpzzyfZZkEgPxVV1Q,42,3.4761904761904763,0.5952380952380952
EC9-hDcyqE8c_m03X3VhIQ,31,2.3870967741935485,0.3870967741935484
EEkCKh3obNA6hE4D4pNUqQ,7,3.4285714285714284,0.7142857142857143
EEwmN2uP1PmOyxpTstSIxA,43,4.441860465116279,0.8372093023255814
EILVLAwEPdGAV_ZC0edtgA,29,2.6551724137931036,0.3448275862068966
EPkF-beh6gg_s3HtlAdfiw,484,3.9338842975206614,0.7231404958677686
ERuy9x26QrzqVwP1oFSObQ,50,3.94,0.78
ERzIS-WRLw-80_B4yqcG3Q,270,3.6666666666666665,0.662962962962963
EUzWWnvcx1pkkWxk2XV6QA,60,3.85,0.7333333333333333
EWl5aixg4hCcuVYpz4BLKQ,10,2.8,0.4
EXYbKA1tocvOK_1tXxZXLA,184,3.625,0.6956521739130435
EZc2myE2mYk2h9JK9qu8gw,1078,4.242115027829313,0.8042671614100185
E_ac8Q20OJD9L8cafCBKaQ,542,4.118081180811808,0.8265682656826568
EaTbY8HFwwF7i3SjVbHGYw,154,3.9155844155844157,0.7272727272727273
Eqi8jrVowPBlCKAInDfFRw,123,3.9430894308943087,0.8373983739837398
EvC-VdZwoUToLcjUtcntqQ,14,2.2142857142857144,0.2857142857142857
Ey0t4U6yqtxCeMaGPf7GcA,113,4.389380530973451,0.8938053097345132
EzhRlsTdACV60rOgrGYyqA,99,3.242424242424242,0.5252525252525253
F-NlTcl5BHb07E7TFb2TJw,118,2.669491525423729,0.3983050847457627
F3dxQiOwN55rSLw-BNSq6A,51,3.980392156862745,0.803921568627451
F6KHs4GDw_9tpuv65M6PGA,193,3.5492227979274613,0.616580310880829
FAc2Mv92KL00cbLdpAc0kQ,198,2.8686868686868685,0.4292929292929293
FBqYnP7H3TMHYQvafuBTSA,159,3.69811320754717,0.6666666666666666
FE5R_F7svUphKeUWuxA0JA,221,3.755656108597285,0.6787330316742082
FEBwxZMEpxRwVXx9Fm0XZw,1294,3.8972179289026276,0.7480680061823802
FH0MVF7kK0D76Hh4e7hXfQ,581,4.055077452667814,0.76592082616179
FH1sTH13rupNdANai7JFxA,111,4.18018018018018,0.8468468468468469
FQxEfhBd1gMrurP19bhK8w,41,4.0,0.8048780487804879
FSWJmMXXKAXdL6mrc-DzBQ,22,4.363636363636363,0.8636363636363636
FY_FkUeQxVqAjc9V0IAc2Q,100,4.28,0.88
FYc3iwBUhGhxJAtJ6oRvJQ,10,2.4,0.4
FdoqtMadj4ybDAL7S-yUBQ,676,3.9304733727810652,0.7781065088757396
Fg68C3AwFu74dXMhgX3qIw,18,3.4444444444444446,0.6666666666666666
FjVAwrTr0AMfs78pDLamtA,18,2.2777777777777777,0.2777777777777778
FpNhzu3w0XgyedhOLDuK8g,460,4.369565217391305,0.8304347826086956
FyK0sYez1ImnovyzJ_iGZw,49,2.7142857142857144,0.40816326530612246
G0rJD85hUDQ0Omz0rOFeOQ,397,4.17632241813602,0.8035264483627204
GBD-YjcOD1nG0wv4L0Lvfg,24,4.833333333333333,0.875
GEGTsaKaO1R9fFB4sGS5qw,10,4.6,0.9
GIFnN4Uk3wg3uOh0g2JxIw,21,2.3333333333333335,0.3333333333333333
GQue4Nouo2Mg5R2GotVS7w,10,4.6,0.6
GR9fdito21ebH62tG8o_Yg,9,4.555555555555555,1.0
GUuLWkqfieTDwORs8z8mDg,16,3.375,0.625
Gg2ZHe57Ztuv8JaFj0mNhw,340,4.314705882352941,0.8264705882352941
GgcvRnt5_z3NEC0D6vNncQ,57,3.3508771929824563,0.5964912280701754
Gl3XO4ECKKli8-bKKdkkYA,37,2.027027027027027,0.24324324324324326
Gof3vW62_EDmqgAPTL-nKQ,176,2.3863636363636362,0.26704545454545453
GpESl2dXOH8rxs0pAbIyAw,177,3.378531073446328,0.5819209039548022
GyWxMEMzRZJ-mb6OAq7jyA,55,3.8181818181818183,0.7272727272727273
Gz3vi3dVKMylBb8HV1tP8Q,70,3.442857142857143,0.5714285714285714
H4Zf42Q3I8JyQ-V5l4dJrg,459,3.479302832244009,0.6557734204793029
H5bsmYmdO3FBVQHC3jfx2g,5,4.0,1.0
HA_Hks9YjRqz3Yk6JDAaIQ,14,4.285714285714286,0.7857142857142857
HE-9l_2RSingLV2RZItdsA,213,3.863849765258216,0.7511737089201878
HGRR2w9KddspVBYA-4bSlQ,13,3.8461538461538463,0.7692307692307693
HMRiG6zL_q2u8e8IqUmQvg,9,4.555555555555555,1.0
